tag,seed,subset,best_val_spearman,pearson,spearman,rmse,mae,n
cl1_valspearman,0,full,0.5187,0.4034273326396942,0.3831650020570346,1.8510404825210571,1.4779788255691528,1341
cl1_valspearman,0,cl1,0.5187,0.4034273326396942,0.3831650020570346,1.8510404825210571,1.4779788255691528,1341
cl1_valspearman,1,full,0.5177,0.4279409348964691,0.4003496560780716,1.8202513456344604,1.4588838815689087,1341
cl1_valspearman,1,cl1,0.5177,0.4279409348964691,0.4003496560780716,1.8202513456344604,1.4588838815689087,1341
cl1_valspearman,2,full,0.5184,0.4148353934288025,0.3978963618691937,1.6395963430404663,1.3398451805114746,1341
cl1_valspearman,2,cl1,0.5184,0.4148353934288025,0.3978963618691937,1.6395963430404663,1.3398451805114746,1341
