tag,seed,subset,best_val_spearman,pearson,spearman,rmse,mae,n
cl1_4branch,0,full,0.4909,0.49292853474617004,0.5038402902194381,1.689119815826416,1.387353777885437,1341
cl1_4branch,0,cl1,0.4909,0.49292853474617004,0.5038402902194381,1.689119815826416,1.387353777885437,1341
cl1_4branch,1,full,0.4823,0.46101170778274536,0.4310422548523226,2.1497790813446045,1.7506699562072754,1341
cl1_4branch,1,cl1,0.4823,0.46101170778274536,0.4310422548523226,2.1497790813446045,1.7506699562072754,1341
cl1_4branch,2,full,0.5338,0.4578308165073395,0.44099918431327595,1.7568665742874146,1.4430726766586304,1341
cl1_4branch,2,cl1,0.5338,0.4578308165073395,0.44099918431327595,1.7568665742874146,1.4430726766586304,1341
