tag,seed,subset,best_val_spearman,pearson,spearman,rmse,mae,n
matched_4branch,0,val,0.5186,0.5097764730453491,0.5186266957390503,1.5243988037109375,1.1802709102630615,437
matched_4branch,0,full,0.5186,0.5281519293785095,0.5131370868723015,1.5456068515777588,1.2386406660079956,785
matched_4branch,0,cl1,0.5186,0.5281519293785095,0.5131370868723015,1.5456068515777588,1.2386406660079956,785
matched_4branch,1,val,0.5429,0.5251245498657227,0.5429299334625082,1.7804468870162964,1.4574925899505615,437
matched_4branch,1,full,0.5429,0.5374535322189331,0.5320621280756024,1.6562318801879883,1.3773829936981201,785
matched_4branch,1,cl1,0.5429,0.5374535322189331,0.5320621280756024,1.6562318801879883,1.3773829936981201,785
matched_4branch,2,val,0.5549,0.5453945398330688,0.5548570868774858,1.736217975616455,1.3537774085998535,437
matched_4branch,2,full,0.5549,0.5284117460250854,0.5204253364661281,1.6547964811325073,1.3477675914764404,785
matched_4branch,2,cl1,0.5549,0.5284117460250854,0.5204253364661281,1.6547964811325073,1.3477675914764404,785
